"";"nom";"prenom";"competition";"age";"minutes";"saison";"WC_U20";"lien"
"679";"Jane";"Julien";"Top 14";23;731;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14075.html"
"680";"Jane";"Julien";"Top 14";22;80;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14075.html"
"681";"Poujol";"Anthony";"Top 14";23;841;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14076.html"
"682";"Guyon";"Gaetan";"Top 14";22;88;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14086.html"
"683";"Larrieu";"Damien";"Top 14";25;269;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14095.html"
"684";"Bernard";"Pierre";"Top 14";25;1691;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_14114.html"
"685";"Bernard";"Pierre";"Top 14";24;357;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14114.html"
"686";"Bernard";"Pierre";"Top 14";23;1464;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14114.html"
"687";"Bernard";"Pierre";"Top 14";22;812;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14114.html"
"688";"Bernard";"Pierre";"Top 14";21;230;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_14114.html"
"689";"Bernard";"Pierre";"Top 14";20;35;"08/09";"U20 WC";"http://www.itsrugby.fr/joueur_14114.html"
"690";"Ospital";"Mathieu";"Top 14";21;7;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14119.html"
"691";"Bales";"Alexis";"Top 14";23;640;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14189.html"
"692";"Bales";"Alexis";"Top 14";22;289;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14189.html"
"693";"Bales";"Alexis";"Top 14";21;313;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14189.html"
"694";"Guillot";"Jeremy";"Top 14";22;1168;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14374.html"
"695";"Guillot";"Jeremy";"Top 14";21;96;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_14374.html"
"696";"Guillot";"Jeremy";"Top 14";20;40;"08/09";"U20 WC";"http://www.itsrugby.fr/joueur_14374.html"
"697";"Geledan";"Benjamin";"Top 14";25;390;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_14386.html"
"698";"Geledan";"Benjamin";"Top 14";21;202;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14386.html"
"699";"Hughes";"Remi";"Top 14";24;210;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14388.html"
"700";"Hughes";"Remi";"Top 14";23;63;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14388.html"
"701";"Taofifenua";"Romain";"Top 14";25;1197;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_14389.html"
"702";"Taofifenua";"Romain";"Top 14";24;1150;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_14389.html"
"703";"Taofifenua";"Romain";"Top 14";23;1467;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_14389.html"
"704";"Taofifenua";"Romain";"Top 14";22;1190;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14389.html"
"705";"Taofifenua";"Romain";"Top 14";21;663;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14389.html"
"706";"Taofifenua";"Romain";"Top 14";20;63;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14389.html"
"707";"Michel";"Joffrey";"Top 14";25;1459;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14390.html"
"708";"Michel";"Joffrey";"Top 14";24;959;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14390.html"
"709";"Michel";"Joffrey";"Top 14";23;367;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14390.html"
"710";"Michel";"Joffrey";"Top 14";22;19;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14390.html"
"711";"Watremez";"Yvan";"Top 14";25;792;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_14412.html"
"712";"Watremez";"Yvan";"Top 14";24;932;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14412.html"
"713";"Watremez";"Yvan";"Top 14";23;773;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14412.html"
"714";"Watremez";"Yvan";"Top 14";22;240;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14412.html"
"715";"Alligier";"Remy";"Top 14";22;7;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14418.html"
"716";"Guiry";"Bertrand";"Top 14";25;327;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_14421.html"
"717";"Guiry";"Bertrand";"Top 14";24;1729;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14421.html"
"718";"Guiry";"Bertrand";"Top 14";23;1181;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14421.html"
"719";"Guiry";"Bertrand";"Top 14";22;1277;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14421.html"
"720";"Guiry";"Bertrand";"Top 14";21;254;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14421.html"
"721";"Guiry";"Bertrand";"Top 14";20;449;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14421.html"
"722";"Cazenave";"Florian";"Top 14";23;1240;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14424.html"
"723";"Cazenave";"Florian";"Top 14";22;1015;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14424.html"
"724";"Cazenave";"Florian";"Top 14";21;1051;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14424.html"
"725";"Cazenave";"Florian";"Top 14";20;180;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_14424.html"
"726";"Cazenave";"Florian";"Top 14";19;15;"08/09";"U20 WC";"http://www.itsrugby.fr/joueur_14424.html"
"727";"Brison";"Romain";"Top 14";24;27;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14427.html"
"728";"Brison";"Romain";"Top 14";23;11;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14427.html"
"729";"Frize";"Nicolas";"Top 14";25;76;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14440.html"
"730";"Prime";"Florian";"Top 14";23;297;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14442.html"
"731";"Hecker";"Baptiste";"Top 14";22;404;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14443.html"
"732";"Mondoulet";"Jerome";"Top 14";22;154;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14480.html"
"733";"Moinot";"Mael";"Top 14";23;643;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14481.html"
"734";"Moinot";"Mael";"Top 14";22;487;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14481.html"
"735";"Le Goc";"Damien";"Top 14";21;10;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14489.html"
"736";"Dubarry";"Thibault";"Top 14";25;866;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14494.html"
"737";"Dubarry";"Thibault";"Top 14";24;1113;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14494.html"
"738";"Dubarry";"Thibault";"Top 14";23;940;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14494.html"
"739";"Dubarry";"Thibault";"Top 14";22;29;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14494.html"
"740";"Briatte";"Hugues";"Top 14";25;318;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_14496.html"
"741";"Briatte";"Hugues";"Top 14";24;675;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_14496.html"
"742";"Briatte";"Hugues";"Top 14";22;93;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14496.html"
"743";"Briatte";"Hugues";"Top 14";21;20;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14496.html"
"744";"Flanquart";"Alexandre";"Top 14";25;1270;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_14497.html"
"745";"Flanquart";"Alexandre";"Top 14";24;1190;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_14497.html"
"746";"Flanquart";"Alexandre";"Top 14";23;1294;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14497.html"
"747";"Flanquart";"Alexandre";"Top 14";22;594;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14497.html"
"748";"Flanquart";"Alexandre";"Top 14";21;617;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14497.html"
"749";"Flanquart";"Alexandre";"Top 14";20;6;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14497.html"
"750";"Guyot";"Benoit";"Top 14";25;1556;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_14498.html"
"751";"Guyot";"Benoit";"Top 14";24;753;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14498.html"
"752";"Guyot";"Benoit";"Top 14";23;1605;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14498.html"
"753";"Guyot";"Benoit";"Top 14";22;507;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14498.html"
"754";"Guyot";"Benoit";"Top 14";21;354;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_14498.html"
"755";"Pautric";"Karl";"Top 14";22;221;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14499.html"
"756";"Lapandry";"Alexandre";"Top 14";25;953;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_14504.html"
"757";"Lapandry";"Alexandre";"Top 14";24;1136;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14504.html"
"758";"Lapandry";"Alexandre";"Top 14";23;1142;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14504.html"
"759";"Lapandry";"Alexandre";"Top 14";22;1507;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14504.html"
"760";"Lapandry";"Alexandre";"Top 14";21;1120;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_14504.html"
"761";"Lapandry";"Alexandre";"Top 14";20;726;"08/09";"U20 WC";"http://www.itsrugby.fr/joueur_14504.html"
"762";"Imbert";"Clement";"Top 14";21;342;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14505.html"
"763";"Falconetti";"Sonny";"Top 14";19;136;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14506.html"
"764";"Nicot";"Florian";"Top 14";24;18;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14507.html"
"765";"Nicot";"Florian";"Top 14";23;289;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14507.html"
"766";"Nicot";"Florian";"Top 14";22;7;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14507.html"
"767";"Bonnefond";"Paul";"Top 14";25;322;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_14508.html"
"768";"Bonnefond";"Paul";"Top 14";24;590;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14508.html"
"769";"Bonnefond";"Paul";"Top 14";23;632;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14508.html"
"770";"Bonnefond";"Paul";"Top 14";21;264;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14508.html"
"771";"Bonnefond";"Paul";"Top 14";20;903;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14508.html"
"772";"Aliminihadji";"Yannick";"Top 14";22;29;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14541.html"
"773";"Aliminihadji";"Yannick";"Top 14";21;1;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_14541.html"
"774";"Sinzelle";"Jeremy";"Top 14";25;1709;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_14542.html"
"775";"Sinzelle";"Jeremy";"Top 14";24;80;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_14542.html"
"776";"Sinzelle";"Jeremy";"Top 14";23;841;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14542.html"
"777";"Sinzelle";"Jeremy";"Top 14";22;88;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14542.html"
"778";"Sinzelle";"Jeremy";"Top 14";21;413;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14542.html"
"779";"Sinzelle";"Jeremy";"Top 14";20;240;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_14542.html"
"780";"Sinzelle";"Jeremy";"Top 14";19;87;"08/09";"U20 WC";"http://www.itsrugby.fr/joueur_14542.html"
"781";"Lopez";"Camille";"Top 14";25;770;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_14565.html"
"782";"Lopez";"Camille";"Top 14";24;1439;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14565.html"
"783";"Lopez";"Camille";"Top 14";23;1169;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14565.html"
"784";"Batlle";"Armand";"Top 14";25;224;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14687.html"
"785";"Batlle";"Armand";"Top 14";24;296;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14687.html"
"786";"Batlle";"Armand";"Top 14";23;169;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14687.html"
"787";"Bezian";"Romain";"Top 14";24;109;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14716.html"
"788";"Bezian";"Romain";"Top 14";23;92;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14716.html"
"789";"Bezian";"Romain";"Top 14";22;27;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14716.html"
"790";"Doumayrou";"Geoffrey";"Top 14";25;932;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_14719.html"
"791";"Doumayrou";"Geoffrey";"Top 14";24;1172;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_14719.html"
"792";"Doumayrou";"Geoffrey";"Top 14";23;1042;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_14719.html"
"793";"Doumayrou";"Geoffrey";"Top 14";22;1007;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_14719.html"
"794";"Doumayrou";"Geoffrey";"Top 14";21;579;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_14719.html"
"795";"Doumayrou";"Geoffrey";"Top 14";20;1234;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_14719.html"
"796";"Doumayrou";"Geoffrey";"Top 14";19;373;"08/09";"U20 WC";"http://www.itsrugby.fr/joueur_14719.html"
"797";"Petitdemange";"Mathieu";"Top 14";23;12;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14720.html"
"798";"Tissot";"Olivier";"Top 14";23;8;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14721.html"
"799";"Prat-Marty";"Adrien";"Top 14";23;14;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14725.html"
"800";"Giudicelli";"Mathieu";"Top 14";23;353;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14726.html"
"801";"Sicart";"Benoit";"Top 14";25;66;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_14727.html"
"802";"Sicart";"Benoit";"Top 14";24;365;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_14727.html"
"803";"Sicart";"Benoit";"Top 14";23;315;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14727.html"
"804";"Sicart";"Benoit";"Top 14";22;1;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14727.html"
"805";"Sicart";"Benoit";"Top 14";21;80;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_14727.html"
"806";"Rayssac";"Yohan";"Top 14";22;18;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_14892.html"
"807";"Miro";"Sebastien";"Top 14";23;17;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_14901.html"
"808";"Legras";"Marc";"Top 14";24;10;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_14904.html"
"809";"Lamerat";"Remi";"Top 14";25;1242;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_15191.html"
"810";"Lamerat";"Remi";"Top 14";24;1791;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_15191.html"
"811";"Lamerat";"Remi";"Top 14";23;401;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_15191.html"
"812";"Lamerat";"Remi";"Top 14";22;100;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_15191.html"
"813";"Lamerat";"Remi";"Top 14";21;358;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_15191.html"
"814";"Lamerat";"Remi";"Top 14";20;341;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_15191.html"
"815";"Lamerat";"Remi";"Top 14";19;132;"08/09";"U20 WC";"http://www.itsrugby.fr/joueur_15191.html"
"816";"Dargier";"Lionel";"Top 14";23;59;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15215.html"
"817";"Gourdon";"Kevin";"Top 14";25;1632;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_15239.html"
"818";"Foucras";"Adrien";"Top 14";22;2;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_15246.html"
"819";"Marut";"Bastien";"Top 14";21;495;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_15256.html"
"820";"Barthelemy";"Romain";"Top 14";21;49;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_15272.html"
"821";"Orioli";"Jean-Charles";"Top 14";25;1165;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_15280.html"
"822";"Orioli";"Jean-Charles";"Top 14";24;724;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_15280.html"
"823";"Orioli";"Jean-Charles";"Top 14";23;882;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_15280.html"
"824";"Orioli";"Jean-Charles";"Top 14";22;426;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_15280.html"
"825";"Orioli";"Jean-Charles";"Top 14";21;245;"10/11";"U20 WC";"http://www.itsrugby.fr/joueur_15280.html"
"826";"Orioli";"Jean-Charles";"Top 14";20;117;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_15280.html"
"827";"Atayi";"Mathias";"Top 14";23;3;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15293.html"
"828";"Atayi";"Mathias";"Top 14";22;468;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15293.html"
"829";"Leite";"Jonathan";"Top 14";23;4;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15306.html"
"830";"Etienne";"Quentin";"Top 14";25;1083;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_15337.html"
"831";"Pautard";"Anthony";"Top 14";22;32;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_15345.html"
"832";"Janaudy";"Julien";"Top 14";24;106;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15346.html"
"833";"Janaudy";"Julien";"Top 14";24;81;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15346.html"
"834";"Janaudy";"Julien";"Top 14";23;218;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15346.html"
"835";"Janaudy";"Julien";"Top 14";22;740;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15346.html"
"836";"Bougherara";"Karim";"Top 14";22;26;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15347.html"
"837";"Blondin";"Mikael";"Top 14";21;7;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15349.html"
"838";"Argoud";"Walter";"Top 14";23;324;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15352.html"
"839";"Germain";"Gaetan";"Top 14";25;1960;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_15353.html"
"840";"Germain";"Gaetan";"Top 14";24;1891;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_15353.html"
"841";"Germain";"Gaetan";"Top 14";23;544;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15353.html"
"842";"Germain";"Gaetan";"Top 14";22;674;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15353.html"
"843";"Germain";"Gaetan";"Top 14";21;389;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15353.html"
"844";"Givone";"Charles";"Top 14";21;2;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_15364.html"
"845";"Goujon";"Loann";"Top 14";23;137;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_15365.html"
"846";"Cestaro";"Arthur";"Top 14";25;329;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_15366.html"
"847";"Solis";"Arnaud";"Top 14";22;80;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_15373.html"
"848";"Beziat";"Julien";"Top 14";24;45;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_15376.html"
"849";"Delonca";"Maxime";"Top 14";25;24;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15406.html"
"850";"Delonca";"Maxime";"Top 14";24;358;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15406.html"
"851";"Delonca";"Maxime";"Top 14";23;149;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15406.html"
"852";"Bianchin";"Thomas";"Top 14";25;603;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15414.html"
"853";"Bianchin";"Thomas";"Top 14";24;437;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15414.html"
"854";"Saubusse";"Emmanuel";"Top 14";24;615;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_15415.html"
"855";"Saubusse";"Emmanuel";"Top 14";23;210;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15415.html"
"856";"Saubusse";"Emmanuel";"Top 14";22;30;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15415.html"
"857";"Grosso";"Remy";"Top 14";25;1388;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_15416.html"
"858";"Grosso";"Remy";"Top 14";23;1360;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15416.html"
"859";"Oleon";"Adrien";"Top 14";24;50;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15429.html"
"860";"Oleon";"Adrien";"Top 14";23;9;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15429.html"
"861";"Paquelet";"Gregory";"Top 14";21;80;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_15458.html"
"862";"Bonfils";"Remy";"Top 14";25;632;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_15459.html"
"863";"Bonfils";"Remy";"Top 14";24;712;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15459.html"
"864";"Bonfils";"Remy";"Top 14";23;145;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15459.html"
"865";"Bonfils";"Remy";"Top 14";22;520;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15459.html"
"866";"Barraud";"Aristide";"Top 14";21;3;"09/10";"U20 WC";"http://www.itsrugby.fr/joueur_15461.html"
"867";"Veyret";"Cyril";"Top 14";25;241;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15501.html"
"868";"Nouhaillaguet";"Flavien";"Top 14";25;98;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_15503.html"
"869";"Nouhaillaguet";"Flavien";"Top 14";24;295;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15503.html"
"870";"Traini";"Jonathan";"Top 14";25;93;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_15526.html"
"871";"Lane";"Nathan";"Top 14";23;1;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15584.html"
"872";"Lane";"Nathan";"Top 14";21;302;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_15584.html"
"873";"Veniat";"Romain";"Top 14";23;134;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15673.html"
"874";"Le Bourhis";"Felix";"Top 14";25;1619;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15753.html"
"875";"Le Bourhis";"Felix";"Top 14";24;1321;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15753.html"
"876";"Le Bourhis";"Felix";"Top 14";22;358;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_15753.html"
"877";"Le Bourhis";"Felix";"Top 14";21;23;"08/09";"not U20 WC";"http://www.itsrugby.fr/joueur_15753.html"
"878";"Erbani";"Antoine";"Top 14";23;170;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_15816.html"
"879";"Erbani";"Antoine";"Top 14";22;128;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_15816.html"
"880";"Malzieu";"Jeremy";"Top 14";22;153;"09/10";"not U20 WC";"http://www.itsrugby.fr/joueur_15851.html"
"881";"Jacquelain";"Jean-Teiva";"Top 14";25;134;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_15853.html"
"882";"Roussel";"Pierre";"Top 14";23;3;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15854.html"
"883";"Colliat";"Vincent";"Top 14";23;478;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_15860.html"
"884";"Lebrequier";"Thomas";"Top 14";22;5;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_15870.html"
"885";"Lucu";"Ximun";"Top 14";23;964;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_15871.html"
"886";"Tarroques";"David";"Top 14";24;1;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_15873.html"
"887";"Tarroques";"David";"Top 14";23;22;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_15873.html"
"888";"Lamoulie";"Mathieu";"Top 14";25;1212;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_15904.html"
